Date,CategoryCode,UnitsSold
2016-10-01,N05C,0.0
2016-10-01,R03,4.0
2016-10-01,R06,2.0
2016-10-02,M01AB,17.0
2016-10-02,M01AE,4.06
2016-10-02,N02BA,9.7
2016-10-02,N02BE,80.5
2016-10-02,N05B,6.0
2016-10-02,N05C,0.0
2016-10-02,R03,18.0
2016-10-02,R06,3.0
2016-10-03,M01AB,3.33
2016-10-03,M01AE,5.33
2016-10-03,N02BA,3.0
2016-10-03,N02BE,59.66
2016-10-03,N05B,2.0
2016-10-03,N05C,2.0
2016-10-03,R03,17.0
2016-10-03,R06,3.0
2016-10-04,M01AB,6.33
2016-10-04,M01AE,2.99
2016-10-04,N02BA,6.0
2016-10-04,N02BE,47.6
2016-10-04,N05B,8.0
2016-10-04,N05C,0.0
2016-10-04,R03,10.0
2016-10-04,R06,2.5
2016-10-05,M01AB,4.0
2016-10-05,M01AE,4.0
2016-10-05,N02BA,4.0
2016-10-05,N02BE,78.2
2016-10-05,N05B,8.0
2016-10-05,N05C,0.0
2016-10-05,R03,1.0
2016-10-05,R06,1.0
2016-10-06,M01AB,4.33
2016-10-06,M01AE,3.99
2016-10-06,N02BA,6.0
2016-10-06,N02BE,44.0
2016-10-06,N05B,4.0
2016-10-06,N05C,0.0
2016-10-06,R03,3.0
2016-10-06,R06,0.0
2016-10-07,M01AB,4.34
2016-10-07,M01AE,4.3
2016-10-07,N02BA,6.0
2016-10-07,N02BE,47.62
2016-10-07,N05B,4.0
2016-10-07,N05C,0.0
2016-10-07,R03,0.0
2016-10-07,R06,1.0
2016-10-08,M01AB,7.34
2016-10-08,M01AE,6.33
2016-10-08,N02BA,5.0
2016-10-08,N02BE,52.7
2016-10-08,N05B,2.0
2016-10-08,N05C,0.0
2016-10-08,R03,6.0
2016-10-08,R06,5.0
2016-10-09,M01AB,6.68
2016-10-09,M01AE,5.02
2016-10-09,N02BA,5.5
2016-10-09,N02BE,88.4
2016-10-09,N05B,2.0
2016-10-09,N05C,0.0
2016-10-09,R03,9.0
2016-10-09,R06,1.0
2016-10-10,M01AB,2.0
2016-10-10,M01AE,5.07
2016-10-10,N02BA,5.0
2016-10-10,N02BE,31.6
2016-10-10,N05B,1.0
2016-10-10,N05C,0.0
2016-10-10,R03,3.0
2016-10-10,R06,1.0
2016-10-11,M01AB,7.33
2016-10-11,M01AE,2.41
2016-10-11,N02BA,11.65
2016-10-11,N02BE,52.6
2016-10-11,N05B,54.83
2016-10-11,N05C,1.0
2016-10-11,R03,8.0
2016-10-11,R06,1.0
2016-10-12,M01AB,8.33
2016-10-12,M01AE,2.37
2016-10-12,N02BA,2.0
2016-10-12,N02BE,45.75
2016-10-12,N05B,18.0
2016-10-12,N05C,1.0
2016-10-12,R03,17.0
2016-10-12,R06,2.0
2016-10-13,M01AB,4.66
2016-10-13,M01AE,4.33
2016-10-13,N02BA,3.2
2016-10-13,N02BE,42.2
2016-10-13,N05B,20.0
2016-10-13,N05C,0.0
2016-10-13,R03,3.0
2016-10-13,R06,2.3
2016-10-14,M01AB,7.0
2016-10-14,M01AE,4.0
2016-10-14,N02BA,3.0
2016-10-14,N02BE,38.7
2016-10-14,N05B,22.0
2016-10-14,N05C,0.0
2016-10-14,R03,9.0
2016-10-14,R06,1.0
2016-10-15,M01AB,4.0
2016-10-15,M01AE,5.97
2016-10-15,N02BA,3.35
2016-10-15,N02BE,47.2
2016-10-15,N05B,16.0
2016-10-15,N05C,1.0
2016-10-15,R03,13.0
2016-10-15,R06,1.0
2016-10-16,M01AB,8.33
2016-10-16,M01AE,5.12
2016-10-16,N02BA,10.0
2016-10-16,N02BE,89.3
2016-10-16,N05B,3.0
2016-10-16,N05C,0.0
2016-10-16,R03,6.0
2016-10-16,R06,5.0
2016-10-17,M01AB,2.0
2016-10-17,M01AE,5.0
2016-10-17,N02BA,5.0
2016-10-17,N02BE,50.8
2016-10-17,N05B,1.0
2016-10-17,N05C,0.0
2016-10-17,R03,9.0
2016-10-17,R06,1.0
2016-10-18,M01AB,3.0
2016-10-18,M01AE,5.06
2016-10-18,N02BA,9.0
2016-10-18,N02BE,42.1
2016-10-18,N05B,9.0
2016-10-18,N05C,3.0
2016-10-18,R03,7.0
2016-10-18,R06,3.1
2016-10-19,M01AB,4.33
2016-10-19,M01AE,6.66
2016-10-19,N02BA,5.0
2016-10-19,N02BE,26.7
2016-10-19,N05B,11.0
2016-10-19,N05C,0.0
2016-10-19,R03,2.0
2016-10-19,R06,1.0
2016-10-20,M01AB,1.64
2016-10-20,M01AE,5.66
2016-10-20,N02BA,6.0
2016-10-20,N02BE,52.5
2016-10-20,N05B,2.0
2016-10-20,N05C,0.0
2016-10-20,R03,2.0
2016-10-20,R06,2.0
2016-10-21,M01AB,8.66
2016-10-21,M01AE,3.82
2016-10-21,N02BA,0.0
2016-10-21,N02BE,40.8
2016-10-21,N05B,5.0
2016-10-21,N05C,0.0
2016-10-21,R03,6.0
2016-10-21,R06,2.0
2016-10-22,M01AB,7.0
2016-10-22,M01AE,2.67
2016-10-22,N02BA,4.0
2016-10-22,N02BE,29.7
2016-10-22,N05B,3.0
2016-10-22,N05C,0.0
2016-10-22,R03,10.0
2016-10-22,R06,4.0
2016-10-23,M01AB,12.33
2016-10-23,M01AE,5.78
2016-10-23,N02BA,3.8
2016-10-23,N02BE,51.22
2016-10-23,N05B,10.0
2016-10-23,N05C,0.0
2016-10-23,R03,11.0
2016-10-23,R06,2.0
2016-10-24,M01AB,2.66
2016-10-24,M01AE,3.02
2016-10-24,N02BA,7.5
2016-10-24,N02BE,37.0
2016-10-24,N05B,1.0
2016-10-24,N05C,1.0
2016-10-24,R03,2.0
2016-10-24,R06,1.0
2016-10-25,M01AB,4.33
2016-10-25,M01AE,4.57
2016-10-25,N02BA,5.4
2016-10-25,N02BE,62.4
2016-10-25,N05B,10.0
2016-10-25,N05C,0.0
2016-10-25,R03,7.0
2016-10-25,R06,0.0
2016-10-26,M01AB,2.33
2016-10-26,M01AE,2.4
2016-10-26,N02BA,6.0
2016-10-26,N02BE,28.4
2016-10-26,N05B,10.0
2016-10-26,N05C,0.0
2016-10-26,R03,2.0
2016-10-26,R06,1.0
2016-10-27,M01AB,6.5
2016-10-27,M01AE,2.02
2016-10-27,N02BA,3.0
2016-10-27,N02BE,32.2
2016-10-27,N05B,10.0
2016-10-27,N05C,2.0
2016-10-27,R03,4.0
2016-10-27,R06,0.0
2016-10-28,M01AB,7.0
2016-10-28,M01AE,3.78
2016-10-28,N02BA,6.0
2016-10-28,N02BE,34.4
2016-10-28,N05B,9.0
2016-10-28,N05C,0.0
2016-10-28,R03,5.0
2016-10-28,R06,0.0
2016-10-29,M01AB,15.33
2016-10-29,M01AE,4.54
2016-10-29,N02BA,6.1
2016-10-29,N02BE,78.5
2016-10-29,N05B,23.0
2016-10-29,N05C,0.0
2016-10-29,R03,9.0
2016-10-29,R06,5.0
2016-10-30,M01AB,4.66
2016-10-30,M01AE,10.32
2016-10-30,N02BA,5.75
2016-10-30,N02BE,73.1
2016-10-30,N05B,5.0
2016-10-30,N05C,0.0
2016-10-30,R03,0.0
2016-10-30,R06,2.0
2016-10-31,M01AB,2.66
2016-10-31,M01AE,3.82
2016-10-31,N02BA,3.0
2016-10-31,N02BE,43.8
2016-10-31,N05B,6.0
2016-10-31,N05C,0.0
2016-10-31,R03,17.0
2016-10-31,R06,5.0
2016-11-01,M01AB,2.33
2016-11-01,M01AE,1.7
2016-11-01,N02BA,4.0
2016-11-01,N02BE,25.9
2016-11-01,N05B,18.0
2016-11-01,N05C,0.0
2016-11-01,R03,6.0
2016-11-01,R06,3.0
2016-11-02,M01AB,4.0
2016-11-02,M01AE,3.7
2016-11-02,N02BA,4.1
2016-11-02,N02BE,42.2
2016-11-02,N05B,1.0
2016-11-02,N05C,0.0
2016-11-02,R03,2.0
2016-11-02,R06,3.0
2016-11-03,M01AB,2.0
2016-11-03,M01AE,1.0
2016-11-03,N02BA,3.0
2016-11-03,N02BE,42.5
2016-11-03,N05B,3.0
2016-11-03,N05C,0.0
2016-11-03,R03,0.0
2016-11-03,R06,1.0
2016-11-04,M01AB,8.33
2016-11-04,M01AE,4.37
2016-11-04,N02BA,3.6
2016-11-04,N02BE,24.3
2016-11-04,N05B,14.0
2016-11-04,N05C,1.0
2016-11-04,R03,6.0
2016-11-04,R06,4.2
2016-11-05,M01AB,7.67
2016-11-05,M01AE,3.02
2016-11-05,N02BA,5.8
2016-11-05,N02BE,35.4
2016-11-05,N05B,9.0
2016-11-05,N05C,0.0
2016-11-05,R03,0.0
2016-11-05,R06,2.0
2016-11-06,M01AB,8.0
2016-11-06,M01AE,4.34
2016-11-06,N02BA,3.0
2016-11-06,N02BE,42.45
2016-11-06,N05B,3.0
2016-11-06,N05C,2.0
2016-11-06,R03,11.0
2016-11-06,R06,5.0
2016-11-07,M01AB,5.0
2016-11-07,M01AE,2.73
2016-11-07,N02BA,6.3
2016-11-07,N02BE,35.0
2016-11-07,N05B,9.0
2016-11-07,N05C,0.0
2016-11-07,R03,5.0
2016-11-07,R06,1.0
2016-11-08,M01AB,7.0
2016-11-08,M01AE,2.35
2016-11-08,N02BA,8.0
2016-11-08,N02BE,20.0
2016-11-08,N05B,19.17
2016-11-08,N05C,2.0
2016-11-08,R03,8.0
2016-11-08,R06,3.0
2016-11-09,M01AB,2.34
2016-11-09,M01AE,5.66
2016-11-09,N02BA,1.4
2016-11-09,N02BE,25.0
2016-11-09,N05B,18.0
2016-11-09,N05C,0.0
2016-11-09,R03,4.0
2016-11-09,R06,0.0
2016-11-10,M01AB,7.33
2016-11-10,M01AE,6.33
2016-11-10,N02BA,7.0
2016-11-10,N02BE,31.1
2016-11-10,N05B,5.0
2016-11-10,N05C,2.0
2016-11-10,R03,12.0
2016-11-10,R06,3.4
2016-11-11,M01AB,10.66
2016-11-11,M01AE,1.76
2016-11-11,N02BA,4.0
2016-11-11,N02BE,33.0
2016-11-11,N05B,6.0
2016-11-11,N05C,0.0
2016-11-11,R03,1.0
2016-11-11,R06,1.0
2016-11-12,M01AB,8.0
2016-11-12,M01AE,3.82
2016-11-12,N02BA,7.0
2016-11-12,N02BE,56.5
2016-11-12,N05B,10.0
2016-11-12,N05C,0.0
2016-11-12,R03,1.0
2016-11-12,R06,1.2
2016-11-13,M01AB,6.0
2016-11-13,M01AE,11.32
2016-11-13,N02BA,3.6
2016-11-13,N02BE,60.2
2016-11-13,N05B,0.0
2016-11-13,N05C,0.0
2016-11-13,R03,5.0
2016-11-13,R06,1.0
2016-11-14,M01AB,10.0
2016-11-14,M01AE,4.73
2016-11-14,N02BA,3.8
2016-11-14,N02BE,50.5
2016-11-14,N05B,5.0
2016-11-14,N05C,3.0
2016-11-14,R03,1.0
2016-11-14,R06,1.0
2016-11-15,M01AB,5.33
2016-11-15,M01AE,0.33
2016-11-15,N02BA,4.0
2016-11-15,N02BE,30.1
2016-11-15,N05B,27.0
2016-11-15,N05C,5.0
2016-11-15,R03,5.0
2016-11-15,R06,1.0
2016-11-16,M01AB,4.0
2016-11-16,M01AE,3.17
2016-11-16,N02BA,4.0
2016-11-16,N02BE,38.91
2016-11-16,N05B,5.0
2016-11-16,N05C,0.0
2016-11-16,R03,10.0
2016-11-16,R06,1.0
2016-11-17,M01AB,5.0
2016-11-17,M01AE,2.73
2016-11-17,N02BA,5.7
2016-11-17,N02BE,41.4
2016-11-17,N05B,0.0
2016-11-17,N05C,0.0
2016-11-17,R03,1.0
2016-11-17,R06,1.4
2016-11-18,M01AB,1.33
2016-11-18,M01AE,4.33
2016-11-18,N02BA,6.25
2016-11-18,N02BE,31.0
2016-11-18,N05B,7.0
2016-11-18,N05C,1.0
2016-11-18,R03,2.0
2016-11-18,R06,2.0
2016-11-19,M01AB,5.0
2016-11-19,M01AE,2.7
2016-11-19,N02BA,4.0
2016-11-19,N02BE,35.4
2016-11-19,N05B,3.0
2016-11-19,N05C,0.0
2016-11-19,R03,3.0
2016-11-19,R06,2.0
2016-11-20,M01AB,7.0
2016-11-20,M01AE,4.34
2016-11-20,N02BA,5.0
2016-11-20,N02BE,25.5
2016-11-20,N05B,3.0
2016-11-20,N05C,0.0
2016-11-20,R03,0.0
2016-11-20,R06,2.0
2016-11-21,M01AB,1.34
2016-11-21,M01AE,3.34
2016-11-21,N02BA,5.25
2016-11-21,N02BE,30.0
2016-11-21,N05B,1.0
2016-11-21,N05C,0.0
2016-11-21,R03,13.0
2016-11-21,R06,3.0
2016-11-22,M01AB,4.01
2016-11-22,M01AE,4.7
2016-11-22,N02BA,1.1
2016-11-22,N02BE,23.0
2016-11-22,N05B,3.0
2016-11-22,N05C,2.0
2016-11-22,R03,7.0
2016-11-22,R06,2.0
2016-11-23,M01AB,3.0
2016-11-23,M01AE,4.33
2016-11-23,N02BA,3.7
2016-11-23,N02BE,44.12
2016-11-23,N05B,5.0
2016-11-23,N05C,0.0
2016-11-23,R03,0.0
2016-11-23,R06,1.0
2016-11-24,M01AB,8.67
2016-11-24,M01AE,4.33
2016-11-24,N02BA,6.0
2016-11-24,N02BE,28.0
2016-11-24,N05B,2.0
2016-11-24,N05C,0.0
2016-11-24,R03,10.0
2016-11-24,R06,3.0
2016-11-25,M01AB,7.34
2016-11-25,M01AE,5.0
2016-11-25,N02BA,7.0
2016-11-25,N02BE,21.0
2016-11-25,N05B,20.0
2016-11-25,N05C,4.0
2016-11-25,R03,5.0
2016-11-25,R06,1.0
2016-11-26,M01AB,3.33
2016-11-26,M01AE,5.0
2016-11-26,N02BA,4.0
2016-11-26,N02BE,36.0
2016-11-26,N05B,9.0
2016-11-26,N05C,3.0
2016-11-26,R03,12.0
2016-11-26,R06,2.0
2016-11-27,M01AB,9.33
2016-11-27,M01AE,5.69
2016-11-27,N02BA,3.9
2016-11-27,N02BE,61.0
2016-11-27,N05B,5.0
2016-11-27,N05C,0.0
2016-11-27,R03,1.0
2016-11-27,R06,0.0
2016-11-28,M01AB,4.5
2016-11-28,M01AE,1.36
2016-11-28,N02BA,2.05
2016-11-28,N02BE,23.0
2016-11-28,N05B,5.0
2016-11-28,N05C,0.0
2016-11-28,R03,12.0
2016-11-28,R06,0.0
2016-11-29,M01AB,5.68
2016-11-29,M01AE,5.67
2016-11-29,N02BA,3.0
2016-11-29,N02BE,45.6
2016-11-29,N05B,6.0
2016-11-29,N05C,2.0
2016-11-29,R03,0.0
2016-11-29,R06,0.0
2016-11-30,M01AB,3.33
2016-11-30,M01AE,2.99
2016-11-30,N02BA,4.3
2016-11-30,N02BE,24.6
2016-11-30,N05B,13.0
2016-11-30,N05C,0.0
2016-11-30,R03,7.0
2016-11-30,R06,0.0
2016-12-01,M01AB,4.5
2016-12-01,M01AE,2.36
2016-12-01,N02BA,1.5
2016-12-01,N02BE,55.66
2016-12-01,N05B,8.0
2016-12-01,N05C,0.0
2016-12-01,R03,9.0
2016-12-01,R06,0.0
2016-12-02,M01AB,6.0
2016-12-02,M01AE,1.08
2016-12-02,N02BA,3.2
2016-12-02,N02BE,43.0
2016-12-02,N05B,14.0
2016-12-02,N05C,0.0
2016-12-02,R03,26.0
2016-12-02,R06,0.2
2016-12-03,M01AB,3.17
2016-12-03,M01AE,2.68
2016-12-03,N02BA,3.0
2016-12-03,N02BE,43.3
2016-12-03,N05B,2.0
2016-12-03,N05C,0.0
2016-12-03,R03,1.0
2016-12-03,R06,4.0
2016-12-04,M01AB,7.0
2016-12-04,M01AE,9.12
2016-12-04,N02BA,2.9
2016-12-04,N02BE,67.0
2016-12-04,N05B,4.0
2016-12-04,N05C,0.0
2016-12-04,R03,0.0
2016-12-04,R06,0.0
2016-12-05,M01AB,9.5
2016-12-05,M01AE,1.68
2016-12-05,N02BA,4.0
2016-12-05,N02BE,23.0
2016-12-05,N05B,6.0
2016-12-05,N05C,1.0
2016-12-05,R03,13.0
2016-12-05,R06,2.0
2016-12-06,M01AB,6.0
2016-12-06,M01AE,5.09
2016-12-06,N02BA,4.4
2016-12-06,N02BE,27.2
2016-12-06,N05B,4.0
2016-12-06,N05C,0.0
2016-12-06,R03,20.0
2016-12-06,R06,1.0
2016-12-07,M01AB,4.34
2016-12-07,M01AE,2.73
2016-12-07,N02BA,1.7
2016-12-07,N02BE,47.0
2016-12-07,N05B,8.0
2016-12-07,N05C,3.0
2016-12-07,R03,7.0
2016-12-07,R06,3.0
2016-12-08,M01AB,5.67
2016-12-08,M01AE,1.67
2016-12-08,N02BA,5.0
2016-12-08,N02BE,35.7
2016-12-08,N05B,9.0
2016-12-08,N05C,0.0
2016-12-08,R03,2.0
2016-12-08,R06,0.0
2016-12-09,M01AB,5.66
2016-12-09,M01AE,1.67
2016-12-09,N02BA,4.0
2016-12-09,N02BE,35.06
2016-12-09,N05B,2.0
2016-12-09,N05C,0.0
2016-12-09,R03,0.0
2016-12-09,R06,2.0
2016-12-10,M01AB,7.34
2016-12-10,M01AE,6.33
2016-12-10,N02BA,10.1
2016-12-10,N02BE,45.4
2016-12-10,N05B,1.0
2016-12-10,N05C,0.0
2016-12-10,R03,15.0
2016-12-10,R06,2.0
2016-12-11,M01AB,3.34
2016-12-11,M01AE,4.73
2016-12-11,N02BA,8.55
2016-12-11,N02BE,62.06
2016-12-11,N05B,7.0
2016-12-11,N05C,0.0
2016-12-11,R03,14.0
2016-12-11,R06,1.0
2016-12-12,M01AB,3.66
2016-12-12,M01AE,2.43
2016-12-12,N02BA,3.1
2016-12-12,N02BE,44.5
2016-12-12,N05B,28.33
2016-12-12,N05C,3.0
2016-12-12,R03,21.0
2016-12-12,R06,4.0
2016-12-13,M01AB,1.0
2016-12-13,M01AE,4.0
2016-12-13,N02BA,5.1
2016-12-13,N02BE,43.6
2016-12-13,N05B,0.0
2016-12-13,N05C,0.0
2016-12-13,R03,18.0
2016-12-13,R06,0.0
2016-12-14,M01AB,5.83
2016-12-14,M01AE,3.78
2016-12-14,N02BA,5.65
2016-12-14,N02BE,32.2
2016-12-14,N05B,21.0
2016-12-14,N05C,0.0
2016-12-14,R03,10.0
2016-12-14,R06,1.2
2016-12-15,M01AB,9.66
2016-12-15,M01AE,3.33
2016-12-15,N02BA,1.0
2016-12-15,N02BE,22.8
2016-12-15,N05B,8.0
2016-12-15,N05C,0.0
2016-12-15,R03,5.0
2016-12-15,R06,1.0
2016-12-16,M01AB,7.33
2016-12-16,M01AE,6.32
2016-12-16,N02BA,2.2
2016-12-16,N02BE,39.78
2016-12-16,N05B,8.0
2016-12-16,N05C,3.0
2016-12-16,R03,23.0
2016-12-16,R06,1.0
2016-12-17,M01AB,5.99
2016-12-17,M01AE,2.66
2016-12-17,N02BA,4.15
2016-12-17,N02BE,59.95
2016-12-17,N05B,10.0
2016-12-17,N05C,0.0
2016-12-17,R03,6.0
2016-12-17,R06,1.0
2016-12-18,M01AB,1.67
2016-12-18,M01AE,5.02
2016-12-18,N02BA,4.2
2016-12-18,N02BE,60.7
2016-12-18,N05B,13.0
2016-12-18,N05C,0.0
2016-12-18,R03,5.0
2016-12-18,R06,1.0
2016-12-19,M01AB,0.0
2016-12-19,M01AE,0.0
2016-12-19,N02BA,0.0
2016-12-19,N02BE,0.0
2016-12-19,N05B,0.0
2016-12-19,N05C,0.0
2016-12-19,R03,0.0
2016-12-19,R06,0.0
2016-12-20,M01AB,6.33
2016-12-20,M01AE,3.66
2016-12-20,N02BA,4.0
2016-12-20,N02BE,46.0
2016-12-20,N05B,12.0
2016-12-20,N05C,2.0
2016-12-20,R03,1.0
2016-12-20,R06,0.0
2016-12-21,M01AB,1.34
2016-12-21,M01AE,2.81
2016-12-21,N02BA,0.25
2016-12-21,N02BE,37.0
2016-12-21,N05B,5.0
2016-12-21,N05C,0.0
2016-12-21,R03,6.0
2016-12-21,R06,2.5
2016-12-22,M01AB,4.34
2016-12-22,M01AE,4.16
2016-12-22,N02BA,3.8
2016-12-22,N02BE,38.4
2016-12-22,N05B,1.0
2016-12-22,N05C,0.0
2016-12-22,R03,5.0
2016-12-22,R06,0.0
2016-12-23,M01AB,5.33
2016-12-23,M01AE,4.67
2016-12-23,N02BA,1.15
2016-12-23,N02BE,32.0
2016-12-23,N05B,6.0
2016-12-23,N05C,0.0
2016-12-23,R03,8.0
2016-12-23,R06,2.0
2016-12-24,M01AB,6.33
2016-12-24,M01AE,6.7
2016-12-24,N02BA,4.2
2016-12-24,N02BE,82.0
2016-12-24,N05B,4.0
2016-12-24,N05C,1.0
2016-12-24,R03,2.0
2016-12-24,R06,1.0
2016-12-25,M01AB,2.33
2016-12-25,M01AE,7.63
2016-12-25,N02BA,5.7
2016-12-25,N02BE,79.8
2016-12-25,N05B,0.0
2016-12-25,N05C,0.0
2016-12-25,R03,9.0
2016-12-25,R06,1.0
2016-12-26,M01AB,10.33
2016-12-26,M01AE,4.66
2016-12-26,N02BA,2.0
2016-12-26,N02BE,58.92
2016-12-26,N05B,6.0
2016-12-26,N05C,0.0
2016-12-26,R03,2.0
2016-12-26,R06,2.0
2016-12-27,M01AB,6.0
2016-12-27,M01AE,5.0
2016-12-27,N02BA,0.42
2016-12-27,N02BE,54.2
2016-12-27,N05B,8.0
2016-12-27,N05C,2.0
2016-12-27,R03,13.0
2016-12-27,R06,0.0
2016-12-28,M01AB,4.34
2016-12-28,M01AE,6.33
2016-12-28,N02BA,6.45
2016-12-28,N02BE,57.2
2016-12-28,N05B,7.0
2016-12-28,N05C,0.0
2016-12-28,R03,13.0
2016-12-28,R06,0.0
2016-12-29,M01AB,11.0
2016-12-29,M01AE,6.01
2016-12-29,N02BA,6.35
2016-12-29,N02BE,81.2
2016-12-29,N05B,4.0
2016-12-29,N05C,3.0
2016-12-29,R03,6.0
2016-12-29,R06,2.0
2016-12-30,M01AB,5.66
2016-12-30,M01AE,8.99
2016-12-30,N02BA,7.3
2016-12-30,N02BE,161.0
2016-12-30,N05B,13.0
2016-12-30,N05C,0.0
2016-12-30,R03,3.0
2016-12-30,R06,0.0
2016-12-31,M01AB,8.33
2016-12-31,M01AE,7.76
2016-12-31,N02BA,7.45
2016-12-31,N02BE,108.7
2016-12-31,N05B,7.0
2016-12-31,N05C,0.0
2016-12-31,R03,12.0
2016-12-31,R06,0.0
2017-01-01,M01AB,3.54
2017-01-01,M01AE,3.96
2017-01-01,N02BA,1.56
2017-01-01,N02BE,25.68
2017-01-01,N05B,8.75
2017-01-01,N05C,1.88
2017-01-01,R03,6.25
2017-01-01,R06,0.62
2017-01-02,M01AB,0.21
2017-01-02,M01AE,0.64
2017-01-02,N02BA,0.62
2017-01-02,N02BE,32.0
2017-01-02,N05B,0.0
2017-01-02,N05C,0.62
2017-01-02,R03,3.12
2017-01-02,R06,3.12
2017-01-03,M01AB,6.25
2017-01-03,M01AE,5.83
2017-01-03,N02BA,4.62
2017-01-03,N02BE,66.81
2017-01-03,N05B,8.75
2017-01-03,N05C,0.0
2017-01-03,R03,7.03
2017-01-03,R06,1.88
2017-01-04,M01AB,6.8
2017-01-04,M01AE,5.97
2017-01-04,N02BA,6.42
2017-01-04,N02BE,56.77
2017-01-04,N05B,10.0
2017-01-04,N05C,1.25
2017-01-04,R03,5.0
2017-01-04,R06,2.92
2017-01-05,M01AB,7.5
2017-01-05,M01AE,7.88
2017-01-05,N02BA,5.21
2017-01-05,N02BE,62.21
2017-01-05,N05B,14.58
2017-01-05,N05C,0.0
2017-01-05,R03,11.25
2017-01-05,R06,2.5
2017-01-06,M01AB,4.58
2017-01-06,M01AE,3.05
2017-01-06,N02BA,5.62
2017-01-06,N02BE,65.56
2017-01-06,N05B,10.83
2017-01-06,N05C,0.0
2017-01-06,R03,15.42
2017-01-06,R06,2.5
2017-01-07,M01AB,2.92
2017-01-07,M01AE,5.15
2017-01-07,N02BA,5.96
2017-01-07,N02BE,34.62
2017-01-07,N05B,8.75
2017-01-07,N05C,0.0
2017-01-07,R03,2.5
2017-01-07,R06,0.0
2017-01-08,M01AB,5.42
2017-01-08,M01AE,1.86
2017-01-08,N02BA,5.08
2017-01-08,N02BE,25.38
2017-01-08,N05B,10.0
2017-01-08,N05C,2.08
2017-01-08,R03,3.33
2017-01-08,R06,1.67
2017-01-09,M01AB,3.89
2017-01-09,M01AE,4.06
2017-01-09,N02BA,2.58
2017-01-09,N02BE,56.12
2017-01-09,N05B,9.17
2017-01-09,N05C,0.42
2017-01-09,R03,1.67
2017-01-09,R06,2.08
2017-01-10,M01AB,6.39
2017-01-10,M01AE,4.74
2017-01-10,N02BA,13.29
2017-01-10,N02BE,54.25
2017-01-10,N05B,25.0
2017-01-10,N05C,1.67
2017-01-10,R03,7.5
2017-01-10,R06,0.83
2017-01-11,M01AB,9.31
2017-01-11,M01AE,5.5
2017-01-11,N02BA,9.17
2017-01-11,N02BE,51.04
2017-01-11,N05B,20.0
2017-01-11,N05C,1.25
2017-01-11,R03,1.67
2017-01-11,R06,2.92
2017-01-12,M01AB,8.33
2017-01-12,M01AE,5.2
2017-01-12,N02BA,8.75
2017-01-12,N02BE,65.94
2017-01-12,N05B,14.17
2017-01-12,N05C,1.25
2017-01-12,R03,4.58
2017-01-12,R06,1.67
2017-01-13,M01AB,6.8
2017-01-13,M01AE,3.89
2017-01-13,N02BA,9.54
2017-01-13,N02BE,54.42
2017-01-13,N05B,19.58
2017-01-13,N05C,0.0
2017-01-13,R03,3.33
2017-01-13,R06,1.33
2017-01-14,M01AB,5.98
2017-01-14,M01AE,4.36
2017-01-14,N02BA,7.71
2017-01-14,N02BE,47.92
2017-01-14,N05B,16.67
2017-01-14,N05C,0.83
2017-01-14,R03,5.42
2017-01-14,R06,2.08
2017-01-15,M01AB,8.05
2017-01-15,M01AE,6.52
2017-01-15,N02BA,9.08
2017-01-15,N02BE,38.79
2017-01-15,N05B,15.42
2017-01-15,N05C,0.0
2017-01-15,R03,7.5
2017-01-15,R06,1.25
2017-01-16,M01AB,6.67
2017-01-16,M01AE,4.03
2017-01-16,N02BA,8.04
2017-01-16,N02BE,63.56
2017-01-16,N05B,12.5
2017-01-16,N05C,0.42
2017-01-16,R03,7.08
2017-01-16,R06,2.08
2017-01-17,M01AB,7.22
2017-01-17,M01AE,4.14
2017-01-17,N02BA,5.29
2017-01-17,N02BE,48.46
2017-01-17,N05B,13.33
2017-01-17,N05C,1.67
2017-01-17,R03,3.75
2017-01-17,R06,2.5
2017-01-18,M01AB,6.74
2017-01-18,M01AE,4.45
2017-01-18,N02BA,6.5
2017-01-18,N02BE,45.96
2017-01-18,N05B,16.67
2017-01-18,N05C,1.25
2017-01-18,R03,5.83
2017-01-18,R06,0.83
2017-01-19,M01AB,5.0
2017-01-19,M01AE,5.7
2017-01-19,N02BA,7.83
2017-01-19,N02BE,37.75
2017-01-19,N05B,15.83
2017-01-19,N05C,0.0
2017-01-19,R03,2.5
2017-01-19,R06,3.33
2017-01-20,M01AB,3.61
2017-01-20,M01AE,4.74
2017-01-20,N02BA,4.12
2017-01-20,N02BE,37.62
2017-01-20,N05B,23.33
2017-01-20,N05C,2.92
2017-01-20,R03,12.5
2017-01-20,R06,2.5
2017-01-21,M01AB,5.7
2017-01-21,M01AE,2.4
2017-01-21,N02BA,4.58
2017-01-21,N02BE,50.21
2017-01-21,N05B,15.0
2017-01-21,N05C,2.08
2017-01-21,R03,4.58
2017-01-21,R06,2.92
2017-01-22,M01AB,4.51
2017-01-22,M01AE,5.01
2017-01-22,N02BA,5.12
2017-01-22,N02BE,37.02
2017-01-22,N05B,19.17
2017-01-22,N05C,1.25
2017-01-22,R03,9.17
2017-01-22,R06,1.67
2017-01-23,M01AB,5.14
2017-01-23,M01AE,4.5
2017-01-23,N02BA,6.29
2017-01-23,N02BE,41.75
2017-01-23,N05B,15.83
2017-01-23,N05C,0.83
2017-01-23,R03,2.5
2017-01-23,R06,1.67
2017-01-24,M01AB,6.11
2017-01-24,M01AE,5.77
